file_name	url	inference_transcript	audio_duration
STT_AB00598_0083_447295_to_451732	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00598_0083_447295_to_451732.wav	ཐར་ྤལ་སདམས་པ་ལ་སོགས་པའི་ཁྱད་པར་གྱི་ཆོས་དྲུག་ཡོད་པ་བཞིན་དུ།	4.437
STT_AB00611_0103_576561_to_579445	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00611_0103_576561_to_579445.wav	ས་ཡི་ཡོན་ཏན་བརྗོད་པའི་སྒོ་ནས་འཇུག་བསྡུལ་བའོ།	2.884
STT_AB00622_0002_8211_to_10589	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00622_0002_8211_to_10589.wav	མཉམ་གཞག་ཏུ་སནང་མེད་དུ་འགྱུར་བའི་རས་མཆོག་ཡོད་ལ།	2.378
STT_AB00632_0123_943984_to_946919	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00632_0123_943984_to_946919.wav	གཞན་དབང་རང་བཞིན་གྱིས་གྲུབ་པ་ཅུང་ཟད་ཀྱང་ཡོད་པ་མིན་ན།	2.935
STT_AB00638_0048_298233_to_300691	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00638_0048_298233_to_300691.wav	གཉིས་པ།ལུགས་དེ་དགག་པ་ནི།	2.458
STT_AB00641_0241_1477295_to_1481032	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00641_0241_1477295_to_1481032.wav	དབུ་མ་ལ་འཇུག་པའི་རྒྱ་ཆེར་གཤེགས་པ།དགོངས་པ་རབ་ཏུ་གསལ་བ་ལས།	3.737
STT_AB00629_0135_788387_to_792482	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00629_0135_788387_to_792482.wav	གཉིས་ཀྱིས་ལོག་པའས་གླང་པོ་ཆེ་རྙུབ་པའི་ཁྱུ་དམིགས་པའི་གླང་པོ་བྱས་ནི།	4.095
STT_AB00600_0046_261783_to_267073	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00600_0046_261783_to_267073.wav	གླེགས་པ་དེ་དང་བྲལ་བའི་ཡེ་ཤེས་ནི་ཟག་པ་མེད་པ་ཡིན་ཏེ། ཚིག་གསལ་ལས།	5.29
STT_AB00601_0113_604496_to_607090	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00601_0113_604496_to_607090.wav	བྱང་ཆུབ་སེམས་དཔའི་མིང་ཡང་མི་འདོར་ལ།	2.594
STT_AB00632_0135_1019837_to_1023029	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00632_0135_1019837_to_1023029.wav	སེམས་ཙམ་པ་འདི་ལ་རགུད་པ་འབའ་ཞིག་སྲིད་པར་འགྱུར་གྱི།	3.192
STT_AB00633_0015_65315_to_72090	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00633_0015_65315_to_72090.wav	ཨིན་ྜ་གཉིལ་ཡིན་པ་དེ་མ་ཤེས་པར་རྣམ་པར་ཤེས་པ་མངོན་པར་སྨྲ་བའི་ཆུའི་རྣམ་པར་ཡོངས་སུ་འགྱུར་བར་འཁྲུལ་བ་ཁྱོད་ནི།	6.775
STT_AB00621_0059_395366_to_404104	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00621_0059_395366_to_404104.wav	མངོན་པ་བའི་ལུགས་ཀྱིས་ནི་མཛོད་འབྲེལ་གྱི་གནས་དགོས་པ་ལས་བཤད་པ་ལྟར། གང་ཟག་རང་རྐྱ་ཐུབ་པའི་རྫས་སུ་ཡོད་པར་འཛིན་པ་འཇིག་ལྟ་ངག་འཛིན་དང་།	8.738
STT_AB00644_0002_44667_to_50486	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00644_0002_44667_to_50486.wav	དེ་ལས་གཞན་པ་ས་བཅུ་གཅིག་གི་ཡོན་ཏན་དང་སྟོབས་ལ་སོགས་པ་བཤེད་པ་རྣམས་ནི་རྒྱ་ཆེ་བའི་ཡོན་ཏན་ནོ།	5.819
STT_AB00600_0099_603319_to_608728	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00600_0099_603319_to_608728.wav	རང་གི་ངོ་བོའི་དམིགས་རྣམ་མི་འདྲ་བའི་ཁྱད་པར་གྱིས་བྱེས་པའི་དབྱེ་བ་ནི་ཡོད་པ་མིན་ཏེ།	5.409
STT_AB00612_0125_686066_to_689001	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00612_0125_686066_to_689001.wav	སྔར་བཤད་པ་དེ་ལྟ་བུའི་གོ་བ་རྣམ་དག་རྣམས་བསྐྱེད་ནས་	2.935
STT_AB00602_0009_66305_to_75315	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00602_0009_66305_to_75315.wav	སེམས་དང་དེ་ཁོ་ན་ཉིད་གཉིས་ཆུས་ལ་ཆུ་བཞག་པ་བཞིན་དུ་སོང་བའི་འཕགས་པའི་སྐབས་སུ་འཇུག་སྡང་གི་ཚུལ་དེ་ཤིན་ཏུ་དཀའ་བའི་ཕྱིར་རོ།	9.01
STT_AB00643_0048_432841_to_435145	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00643_0048_432841_to_435145.wav	ཇི་ལྟར་མཛའ་མཁན་སྟོབས་ཆེན་ལྡན་པའི་འདིར།	2.304
STT_AB00638_0109_695315_to_705179	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00638_0109_695315_to_705179.wav	ཡན་ལག་གི་ཚོགས་པ་རང་གི་ཆ་ཅན་ཡིན་པ་འགོག་པ་འདི་སྔར་བཤད་ཟིན་ཀྱང་འདིར་བཀོད་པ་ནི་སྔར་བསྟན་པ་ལས་སྐྱོན་གཞན་བསྟན་པའི་ཕྱིར་ཡིན་ནོ།	9.864
STT_AB00616_0094_586441_to_589547	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00616_0094_586441_to_589547.wav	ཡང་ན་དེ་དག་བཅིས་པས་ཇི་ལྟར་མྱུ་གུ་འདི་བཞིན་དུ།	3.106
STT_AB00601_0137_756766_to_762807	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00601_0137_756766_to_762807.wav	དེ་གཉིས་བློའི་གཟལ་ཀྱིས་གནོན་པའི་དོན་ཡིན་པར་འགྲེལ་པའི་དོན་འདི་ལས་ཤེས་སོ།	6.041
STT_AB00642_0067_433916_to_438540	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00642_0067_433916_to_438540.wav	སེམས་བསྐྱེད་དགོ་པ། གསུམ་པ་ས་དགོ་པ་ཞེས་པ་ནི། རྩ་བ་ལས།	4.624
STT_AB00619_0122_691168_to_695366	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00619_0122_691168_to_695366.wav	ཀུན་རྫོབ་དང་ནི་དོན་དམ་སྟེ། དེ་ནི་བདེན་པ་གཉིས་སུ་འདོད།	4.198
STT_AB00622_0098_738967_to_741578	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00622_0098_738967_to_741578.wav	མཐོང་མ་མཐོང་གཞི་གཅིག་ལ་བྱེད་པ་མིན་ནོ།	2.611
STT_AB00643_0118_847534_to_851919	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00643_0118_847534_to_851919.wav	ཁྱོད་ཀྱི་སྐུའམ་སྔར་བཤད་པའི་གཟུགས་སྐོུའི་མཐུ་ལས་བྱུང་བཡང་རུང་སྟེ།	4.385
STT_AB00642_0253_1578472_to_1587158	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00642_0253_1578472_to_1587158.wav	མི་འདྲ་བའི་དབྱེ་བ་དེ་ཡིས་སྣོད་དེ་དག་ཏུ་རྟོག་པ་སྟེ་དེར་འཁྱབ་པའི་ནམ་མཁའ་ལ་ནི་སྒྲིབ་པ་ཐམས་ཅད་བཀག་པ་ཙམ་དུ་མཚུངས་པའི་ཕྱིར།	8.686
STT_AB00625_0101_676356_to_680059	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00625_0101_676356_to_680059.wav	རྟགས་དཔྱད་ཀྱི་ལྟ་བ་རྒྱང་རིང་དུ་སྲིན་པའི་ཡོན་ཏན་ཡོད་པར་མ་ཟད།	3.703
STT_AB00638_0073_479513_to_481766	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00638_0073_479513_to_481766.wav	དེ་ལྟར་བཤད་པ་ལ་གཞན་གྱིས་རྩོད་པ་སྤངས་པ།	2.253
STT_AB00609_0148_841134_to_845554	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00609_0148_841134_to_845554.wav	ད་གདོད་རྐྱེན་དང་ཕྲད་ན་རང་རང་གི་འབྲས་བུ་མི་འབྱིན་པ་མིན་ཏེ།	4.42
STT_AB00601_0097_536271_to_538284	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00601_0097_536271_to_538284.wav	ལུང་སྔ་བྱི་གཉིས་ཀ་ནི།	2.013
STT_AB00640_0055_300810_to_307397	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00640_0055_300810_to_307397.wav	བྱང་སེམས་ཀྱི་འགྲོ་བ་རྣམས་ཐམས་ཅད་མཁྱེན་པར་ཐོབ་པའི་རྣམ་པར་གྲོ་བར་བྱ་བའི་ཕྱིར་བདག་མེད་གཉིས་ཀ་བསྟན་ནོ།	6.587
STT_AB00638_0027_162670_to_171015	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00638_0027_162670_to_171015.wav	འདིར་འགྲེལ་པའི་འགྱུར་ལས། རྩེད་མོ་ཆེ་མཐོ་བ་གང་དག་དང་ལྷན་ཞེས་འབྱུང་ཡང་རྩ་བའི་འགྱུར་ལྟར།	8.345
STT_AB00615_0011_58131_to_61766	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00615_0011_58131_to_61766.wav	འོ་ན་བདག་གིས་འདི་ཞེས། ཞེས་པའི་རང་འགྲེལ་ལས།	3.635
STT_AB00633_0178_1178011_to_1185162	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00633_0178_1178011_to_1185162.wav	ལོང་ལས་ཀྱང་། ཕྱི་རོལ་གྱི་དོན་དང་ནང་གི་ཤེས་པ་ཡོད་མེད་མཚུངས་པ་དེ་ལྟར་རྟོགས་པར་བྱ་སྟེ། འདི་ལྟར་རྩ་བ་ལས།	7.151
STT_AB00638_0005_25452_to_30025	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00638_0005_25452_to_30025.wav	དེ་དག་ནི་བདག་ཏུ་ལྟ་བ་འཇིགས་ཚོགས་ལ་ལྟ་བའི་ཆ་ཉི་ཤུར་འདོད་པ་ཡིན་ནོ།	4.573
STT_AB00617_0034_208199_to_210776	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00617_0034_208199_to_210776.wav	གསན་ཙམ་པའི་ལུགས་བྱེ་བྲག་ཏུ་དགག་པའོ།	2.577
STT_AB00632_0127_978592_to_983762	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00632_0127_978592_to_983762.wav	གཞན་སེམས་བསམ་པའི་ལྟར་ན་ངེས་དོན་མཐར་ཐུག་པར་འབྱེད་པའི་ཤེས་རབ་ཀྱི་བཙལ་མེད་པས།	5.17
STT_AB00618_0013_96694_to_98891	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00618_0013_96694_to_98891.wav	ཞེས་དེ་ཙམ་ཞིས་སྨྲ་བ་འདི་ིས་ནི།	2.197
STT_AB00609_0083_476373_to_479479	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00609_0083_476373_to_479479.wav	དེ་ལྟ་བུའི་ཡུལ་ནི་ལུང་བསྟན་ཐོབ་པའི་སེམས་དཔའ་དང་།	3.106
STT_AB00642_0179_1137158_to_1147158	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00642_0179_1137158_to_1147158.wav	ས་དང་པོ་ལ་བཤད་པ་དེ་བཞིན་ཁོ་ནར་ས་དྲི་མ་མེད་པ་ལ་གནས་པས། ཡོན་ཏན་ལྡན་ཚན་བཅུ་གཉིས་པོ་དེ་དག་ནི་སྟོང་དུ་བྱེད་པ་ཡང་དག་པར་ཐོབ་པར་འགྱུར་རོ།	10.0
STT_AB00610_0050_273046_to_280588	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00610_0050_273046_to_280588.wav	མི་བཟོད་པ་སྤང་ནས་འཕགས་པའི་སྐྱེ་བོ་ཡིས་བསྔགས་པའི་བཟོད་པ་རྟག་ཏུ་སྟེ། དུས་ཐམས་ཅད་དུ་བསྟན་པར་བྱའོ།	7.542
STT_AB00631_0071_590520_to_593626	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00631_0071_590520_to_593626.wav	ཤེས་པས་མ་རྫོངས་པཡང་ཡོད་ཅེས་བྱ་བར་མི་རུང་ངོ་།	3.106
STT_AB00642_0200_1253711_to_1258711	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00642_0200_1253711_to_1258711.wav	ལེགས་པའི་བློ་གྲོའི་ས་ལ་གནས་པ་ཡིས། བྱང་ཆུབ་སེམས་འདི་སྔ་བསྟན་ཡོན་ཏན་དག།	5.0
STT_AB00617_0093_547534_to_550912	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00617_0093_547534_to_550912.wav	དེས་ན་འདི་ནི་པུང་ཕུལ་ཞེས་པའི་མིང་ཉིད་ཀྱིས་	3.378
STT_AB00611_0117_651083_to_653899	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00611_0117_651083_to_653899.wav	རྫོགས་པའི་སངས་རྒྱས་ཀྱི་ཆོས་ཐོབ་པ་ལ་མངོན་དུ་མཆོག་པའི་ཕྱིར།	2.816
STT_AB00635_0058_333216_to_336936	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00635_0058_333216_to_336936.wav	སྤྲུལ་པ་སོགས་ལ་སྐྱེད་མེད་དེ་ཡོད་པ་མིན་པ་མཐོང་བ་ན།	3.72
STT_AB00636_0183_1308506_to_1311390	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00636_0183_1308506_to_1311390.wav	དེ་རྣམས་ཁོ་ན་ལ་བདག་ཏུ་རྙེད་པའི་ཕྱིར་	2.884
STT_AB00633_0223_1471459_to_1481032	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00633_0223_1471459_to_1481032.wav	སིན་ཟང་དུ་བསྡན་པའི་ཙམ་གྱིས་སྒྲེས་ནི།ས་བཅུ་པའི་མདོ་ལས་བཤད་པ་ལྟར་ཕྱི་རོལ་མི་འགོག་བྱེད་པ་པོ་གཞན་འགོག་ཅེས་སློབ་དཔོན་འདི་ཡས་མི་བྱེད་ཅི།	9.573
STT_AB00622_0102_754547_to_757226	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00622_0102_754547_to_757226.wav	འདི་ནི་ཆོས་མཐོང་ཡིན་ཞིང་དེ་བཞིན་གཤེགས་པས་བསྟེན།	2.679
STT_AB00598_0047_239325_to_249291	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00598_0047_239325_to_249291.wav	སྙིང་རྗེའི་ས་བོན་གྱིས་བྱང་ཆུབ་ཀྱི་སེམས་ཀྱི་མྱུ་གུ་ཐོག་མར་སྐྱེད་དུ་ཟིན་ཀྱང་། དུས་ཕྱིས་སྙིང་རྗེའི་ཆུ་ཡང་དང་ཡང་དུ་མ་བཅུད་ན།	9.966
STT_AB00605_0100_580861_to_583005	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00605_0100_580861_to_583005.wav	ཚུལ་ཁྲིམས་ལ་སོགས་པ་ཉམས་སུ་ལེན་པ་ལ།	2.144
STT_AB00630_0278_1721373_to_1730179	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00630_0278_1721373_to_1730179.wav	ས་གཞིའི་རྐྱེང་རུས་ཀྱིས་གང་བར་མཐོང་བ་འདི་ཇི་ལྟར་འཐད་དེ། རྐྱེང་རུལ་ནི་མེད་ཀྱང་རང་བཞིན་གྱིས་གྲུབ་པའི་རྣམ་ཤེས་ནི་ཡོད་པའི་ཕྱིར་རོ་སྙམ་ན། རྩ་བ་ལས།	8.806
STT_AB00625_0037_256203_to_259069	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00625_0037_256203_to_259069.wav	དབུ་མ་པས་བཞག་པའི་བརྫུན་པར་མི་སགྲུབ་པས།	2.866
STT_AB00597_0011_44547_to_49564	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00597_0011_44547_to_49564.wav	མཐུས་པའི་དོན་སེམས་པ་དང་། བསམས་པའི་དོན་བསྒོམ་པར་འགྱུར་ལ།	5.017
STT_AB00639_0084_538950_to_544138	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00639_0084_538950_to_544138.wav	ཇི་ལྟར་བུམ་པ་ཡན་ལག་ཅན་དང་།གྱུ་མ་ལ་སོགས་པ་དེའི་ཡན་ལག་དང་།	5.188
STT_AB00637_0264_1634923_to_1637346	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00637_0264_1634923_to_1637346.wav	བརྟན་དང་བསྟན་པ་དང་ལྡན་པའི་མཆོག་དགག་པ་དང་།	2.423
STT_AB00605_0117_682090_to_690315	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00605_0117_682090_to_690315.wav	སྐྱེ་བོ་འདི་རྣམས་བཀུལ་ནས་སཀྲས་སྒོམ་དང་། ནད་དང་། ཚ་བགྲང་སོགས་ཀྱི་སྡུག་བསྔལ་ཕྱིར་སྤྱོད་པའི་བདེ་བ་ཐོབ་པར་མངོན་པར་འདོད་ཅིང་།	8.225
STT_AB00601_0047_245145_to_248916	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00601_0047_245145_to_248916.wav	ས་དང་པོ་ནས་ས་གཉིས་པ་གནོན་པར་བྱེད་པ་ལ།	3.771
STT_AB00612_0100_556151_to_558677	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00612_0100_556151_to_558677.wav	རྟག་ཏུ་ཚུལ་ཁྲིམས་ཡང་དག་བླངས་ནས་གནས་པར་འགྱུར།	2.526
STT_AB00640_0178_1202807_to_1209138	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00640_0178_1202807_to_1209138.wav	དེ་ལྟར་སློབ་དཔོན་འཕགས་པའི་རང་བཞིན་གཞལ་གྱིས་ཞེས་པ་བསྟན་པ་འདིས་ཆོས་ཡུན་བསྟོད་པ་ལས།	6.331
STT_AB00625_0085_566083_to_576066	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00625_0085_566083_to_576066.wav	བྱེད་པ་པོ་དང་། ལས་དང་། དེཡི་བྱེད་པ་རྣམས་ཀྱང་།དེ་རྣམས་དང་འདྲ་བར་གཟུངས་པས། རང་བཞིན་མེད་པ་ལས་རང་བཞིན་མེད་པ་རྣམས་སྐྱེ་བར་སྟོན་ནོ།	9.983
STT_AB00603_0010_38984_to_43267	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00603_0010_38984_to_43267.wav	ཚོར་བ་སྡུག་བསྔལ་སྐྱེ་བ་ན་དྲལ་འདོད་ཀྱི་སྲེད་པ་ཅིའི་ཕྱིར་མི་སྐྱེ་ཏེ།	4.283
STT_AB00621_0005_27858_to_31919	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00621_0005_27858_to_31919.wav	རང་གི་མཚན་ཉིད་ཀྱི་གྲུབ་པ་ཐ་སྙད་དུཡང་མེད་པར་གསུངས་པ་དང་།	4.061
STT_AB00616_0113_689786_to_693097	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00616_0113_689786_to_693097.wav	དེ་དག་གཅིག་པ་ཡིན་ཞེས།འཇིག་རྟེན་གྱིས་ཀྱང་ཁགས་མི་ལེན།	3.311
STT_AB00599_0022_113370_to_117482	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00599_0022_113370_to_117482.wav	ཕུང་པོ་ལས་ངོ་བོ་ཐ་དད་པའི་སེམས་ཅན་མེད་པ་ངེས་པར་ནུས་སོ།	4.112
STT_AB00625_0053_352619_to_357295	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00625_0053_352619_to_357295.wav	བོ་མའི་ལྟ་བ་རྙད་པ་ལ་མེད་མི་རུང་དུ་དགོས་པས་ཚེམས་ལྷ་མི་ཉན་ནོ།	4.676
STT_AB00619_0138_770947_to_774496	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00619_0138_770947_to_774496.wav	དེ་ལྟར་མི་འཇོག་པར་བློ་གང་གིས་ཡང་ཡུན་མིན་ན།	3.549
STT_AB00632_0067_538387_to_542482	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00632_0067_538387_to_542482.wav	དེ་ལྟར་ཤེས་པ་རྣམས་ཡུལ་དུ་སྣང་བའི་སྣང་ཡུལ་མངོན་གྱུར་གྲུབ་པ་འདྲ་ལ།	4.095
STT_AB00604_0115_672329_to_677551	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00604_0115_672329_to_677551.wav	ཐེག་ཆེན་ལས་ནི་ཆོས་ཀྱི་བདག་མེད་སྒོ་དུ་མ་ནས་ཤིན་ཏུ་རྒྱས་པར་སྟོན་པའི་ཕྱིར་རོ།	5.222
STT_AB00612_0033_183575_to_186988	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00612_0033_183575_to_186988.wav	ལི་རྩ་གྱི་གཞོན་ནོ་འཇིག་རྟེན་ཐམས་ཅད་ཀྱིས་མཐོང་ན་དགའ་བ་འདི།	3.413
STT_AB00624_0121_834291_to_839325	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00624_0121_834291_to_839325.wav	དེ་འདྲ་བ་དེ་འགོག་པའི་ཚེ་དབུ་མ་པ་ཁ་གཅིག་ཆོ་སྔར་བྱེས་པ་ནི་སྔར་བཤད་པ་དང་།	5.034
STT_AB00605_0150_872056_to_876271	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00605_0150_872056_to_876271.wav	ཉན་དུས་སམ་རང་རྒྱལ་གྱི་ཞི་བ་མྱ་འདས་སུ་འགྲོ་བར་འགྱུར་རོ།	4.215
STT_AB00631_0022_196988_to_204530	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00631_0022_196988_to_204530.wav	ལཅ་གོངས་མེའིས་སད་པའི་དམའ་འབར་བ་ལ་རེགས་ཀྱང་མི་ཚིད་པའི་རིགས་སྔགས་དང་ལྡན་པ་ཞིག་གིས། ལཅ་གོང་དེ་ལག་ཏུ་བླངས་པ་ན།	7.542
STT_AB00644_0080_644538_to_646927	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00644_0080_644538_to_646927.wav	སེམས་ཅན་ཐམས་ཅད་ཀྱི་དོན་བསྒྲུབ་པར་བྱ་བའི་ཕྱིར་དོ།	2.389
STT_AB00614_0102_658404_to_661373	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00614_0102_658404_to_661373.wav	དེ་ཡང་ཆ་ཤས་འདུས་པ་ལ་བརྟེན་ནས་བཏགས་པ་ཡིན་ན།	2.969
STT_AB00633_0155_993779_to_995861	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00633_0155_993779_to_995861.wav	ཕོང་པོ་འཇིག་རྟེན་གྲགས་ཏེ་མྔག་འཆར་ཡོད།	2.082
STT_AB00626_0053_323899_to_327278	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00626_0053_323899_to_327278.wav	རང་བཞིན་གྱིས་གྲུབ་པའི་ཟད་པའམ་འགག་པ་མེད་པ་དང་།	3.379
STT_AB00597_0018_103353_to_107158	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00597_0018_103353_to_107158.wav	སངས་རྒྱས་ཀྱི་རཏན་འབྲེལ་བསྟན་པའི་རང་འྒྱལ་གྱི་སྒྲུབ་པ་བོས།	3.805
STT_AB00603_0100_661697_to_664991	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00603_0100_661697_to_664991.wav	འབྲེས་སྣོད་ཕྱི་མ་གསུམ་ལའང་དེ་བཞིན་དུ་སོངས་སོ།	3.294
STT_AB00608_0053_263097_to_265998	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00608_0053_263097_to_265998.wav	གླུ་གཙང་སྒྲ་ཅན་རྣམས་གནས་པའི་མཐུས།	2.901
STT_AB00606_0027_132329_to_134411	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00606_0027_132329_to_134411.wav	རྒྱལ་སྲས་བདེ་འབྱུང་དེ་ལྟར་མཐུག་རྣམས་ལ།	2.082
STT_AB00599_0075_407585_to_411015	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00599_0075_407585_to_411015.wav	ཐུབ་པའི་རྟུ་ཞུགས་ཞམ་སེམས་ཀྱི་སྐྱོད་པ་ལ་སློབ་བོ།	3.43
STT_AB00632_0027_176117_to_182448	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00632_0027_176117_to_182448.wav	དེ་རྣམས་ལ་རང་གི་ཞྭ་ྱ་འགཇལ་བའི་ཡུས་ཅན་གྲུབ་པ་མེད་པའི་ཕྱིར་རོ་ཞེ་ན་འདི་ལ་བཤད་པར་བྱ་སྟེ།	6.331
STT_AB00643_0201_1421663_to_1431407	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00643_0201_1421663_to_1431407.wav	རྒྱུ་གང་ཞིག་ལས། འབྲས་བུ་གང་ཞིག་ངེས་པར་སྐྱེ་བར་འགྱུར་བའི་རྒྱུ་དེ་ནི་འབྲས་བུ་དེའི་གནས་སུ་དེ་ལྟར་མཁེན་པའི་སངས་རྒྱས་རྣམས་ཀྱིས་གསུངས་ཏེ།	9.744
STT_AB00640_0024_133387_to_136459	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00640_0024_133387_to_136459.wav	སྔར་བསྟན་པ་དེ་ནི་མཚོན་པ་ཙམ་དུ་བཤད་པར་བྱའོ།	3.072
STT_AB00644_0139_1183959_to_1186082	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00644_0139_1183959_to_1186082.wav	ལུང་དང་རིགས་པའི་ཚོགས་ཤིན་ཏུ་སེལ་བས་	2.123
STT_AB00597_0147_894564_to_898762	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00597_0147_894564_to_898762.wav	བྱང་ཆུབ་ཀྱི་སེམས་སྦྱུང་བའི་མན་ངག་བཞིན་དུ་སྦྱངས་པ་ལ་བརྟེན་ནས་	4.198
